cs_br_concentration,pb_br2_concentration,temperature,oa_concentration,oam_concentration,reaction_time,solvent_type,bandgap,plqy,emission_peak,particle_size,emission_fwhm,lifetime,stability_score,phase_purity
0.979837,1.422887,110.346451,1.033585,1.022116,13.476196,0,2.383896,0.339875,517.473206,5.000000,40.473206,5.495427,0.695616,0.695616
1.671482,1.973130,110.855583,0.508618,0.031684,41.636738,3,2.383743,0.643952,519.100342,5.000000,40.116177,11.723740,0.727499,0.654749
0.147641,1.221760,141.126587,0.042540,0.137311,17.776224,1,2.374662,0.604826,513.728882,5.000001,43.205410,14.039029,0.668843,0.601958
2.729271,1.403469,118.540535,0.414945,1.257597,47.306129,1,2.381438,0.235807,515.939697,5.000001,43.599384,6.655850,0.525119,0.500000
0.547099,0.311404,102.585327,0.320925,0.341392,6.227054,3,2.386225,0.470072,521.326477,5.000000,42.490627,11.029881,0.478996,0.500000
2.168181,0.401617,109.629227,0.171325,1.491756,33.900990,0,2.384111,0.000029,517.107788,5.000000,49.999371,6.687406,0.000045,0.500000
2.116658,1.215386,123.822533,0.279899,0.148721,2.164007,2,2.379853,0.312304,520.026794,5.000000,42.403896,12.397029,0.662323,0.596091
1.536102,0.515623,201.088104,0.897918,0.711705,28.797356,3,2.356673,0.028698,509.919769,5.000009,48.589207,6.868564,0.083705,0.500000
2.464636,0.195174,193.843216,1.374771,0.425518,31.405445,4,2.358847,0.000000,518.434937,5.000008,49.999969,6.244006,0.000000,0.500000
1.811360,0.830423,156.664932,0.703280,1.447530,41.187725,0,2.370000,0.132209,510.655090,5.000003,45.022575,5.240210,0.493338,0.500000
1.821116,0.366428,194.525543,1.027138,0.690053,25.296814,0,2.358642,0.000111,514.040466,5.000007,49.996193,6.508903,0.000254,0.500000
1.557199,0.706044,87.561745,0.604878,0.788753,1.892645,1,2.390732,0.250483,514.211426,5.000000,45.164730,7.651882,0.221717,0.500000
0.879745,1.551828,83.240936,0.898866,1.279563,36.724598,4,2.392028,0.257057,515.093750,5.000000,40.895203,5.168343,0.373388,0.500000
1.045371,1.598383,222.038712,1.130636,0.134980,15.049382,2,2.350388,0.135639,518.951904,5.000008,40.580929,8.157668,0.333615,0.500000
1.351376,1.027170,188.318344,0.764284,0.034508,42.207600,3,2.360504,0.354199,518.272522,5.000009,40.485874,10.302338,0.709305,0.638374
0.768803,1.617604,84.279991,1.236061,0.087170,23.718225,0,2.391716,0.577109,511.131714,5.000000,41.286133,7.926022,0.367330,0.500000
0.900872,1.785698,126.937134,1.138465,1.438056,49.482674,0,2.378919,0.205229,513.743958,5.000001,41.155270,4.235523,0.795215,0.795215
1.822212,0.327683,239.194534,0.713414,1.101425,3.952605,1,2.345242,0.000006,518.708740,5.000003,49.999683,6.198750,0.000006,0.500000
1.195376,1.197026,154.337036,0.907366,0.438943,42.003895,0,2.370699,0.459450,508.436859,5.000003,39.999996,7.835088,0.996244,0.996244
1.701888,0.560600,111.243767,1.050086,1.061187,57.170208,2,2.383627,0.017953,526.667725,5.000001,48.741051,5.344832,0.093227,0.500000
0.527882,0.334894,174.852936,0.839049,0.333921,7.206464,4,2.364544,0.295683,522.454529,5.000001,41.529873,8.544450,0.748582,0.673724
0.838566,0.885244,212.232529,0.574316,0.970497,11.415870,3,2.353330,0.200610,521.627075,5.000005,40.013874,7.094789,0.460258,0.500000
1.157336,1.686911,97.487823,0.691173,0.081874,42.541996,0,2.387754,0.851649,513.261536,5.000000,40.480820,10.435808,0.548382,0.548382
2.816822,0.218320,227.428665,0.737103,1.313436,55.998871,4,2.348770,0.000000,515.030151,5.000034,49.999863,5.509626,0.000000,0.500000
2.188886,0.195697,202.326965,1.105186,0.016940,11.783195,0,2.356302,0.000000,521.629944,5.000004,49.999985,8.764452,0.000000,0.500000
2.375372,0.178326,205.861328,0.966596,0.764594,38.546345,1,2.355241,0.000000,511.172272,5.000014,49.999947,6.463503,0.000000,0.500000
1.262434,1.951431,101.404526,0.551417,0.122064,53.060604,0,2.386579,0.880874,516.573303,5.000000,40.604271,10.968485,0.585884,0.585884
0.360201,1.777225,238.898117,0.929666,1.346762,31.867792,4,2.345330,0.088376,519.001343,5.000025,42.722874,4.921201,0.149802,0.500000
2.262929,1.293612,91.805656,0.422165,0.025480,37.157185,0,2.389458,0.863560,511.947205,5.000000,42.447701,12.279658,0.383641,0.500000
0.150684,0.238623,173.058640,0.145662,0.522106,31.777643,0,2.365082,0.614542,513.691162,5.000004,40.656502,10.999860,0.840090,0.840090
1.722364,0.668709,204.999435,1.342463,0.976098,39.003540,1,2.355500,0.044920,507.516418,5.000013,47.110001,4.818613,0.157814,0.500000
0.594062,0.106191,241.118271,0.759235,0.999430,43.736904,1,2.344663,0.000005,516.368164,5.000037,49.999592,6.375319,0.000005,0.500000
1.490441,1.645880,231.015823,0.609142,0.888752,5.402699,3,2.347695,0.187852,522.967773,5.000003,40.044483,7.263192,0.267892,0.500000
1.003900,0.800792,171.102051,0.884858,0.628484,48.680553,0,2.365669,0.366019,514.616821,5.000006,40.316509,7.207307,0.885835,0.885835
2.277234,0.364550,207.747452,0.527350,1.354360,53.571392,2,2.354675,0.000000,515.475403,5.000020,49.999908,5.994916,0.000001,0.500000
1.420773,0.308206,180.006363,0.457388,1.203430,57.441544,1,2.362998,0.000404,521.126831,5.000010,49.985157,6.694977,0.001236,0.500000
0.371070,1.205759,188.395340,1.071687,1.258640,8.613857,2,2.360481,0.065934,527.644531,5.000002,42.130615,4.790349,0.585993,0.527394
0.869174,0.112037,198.384644,0.317461,0.891388,35.004593,0,2.357484,0.000000,522.139893,5.000010,49.999958,8.392532,0.000000,0.500000
1.916107,1.716558,227.368317,0.536099,0.220955,31.284147,1,2.348789,0.390971,517.134766,5.000019,40.067265,10.519598,0.300013,0.500000
1.303171,0.887295,184.755020,1.166758,0.638750,11.508642,4,2.361573,0.195251,513.338501,5.000002,41.040222,6.227736,0.703686,0.633317
1.018313,1.920813,238.899216,0.282603,0.486918,47.812172,0,2.345329,0.395980,528.787292,5.000038,41.044918,10.454225,0.184336,0.500000
1.198568,0.229844,196.274139,0.684942,1.078997,10.181070,0,2.358118,0.000039,515.249207,5.000003,49.998600,6.358532,0.000091,0.500000
2.942024,1.754836,187.214172,1.341874,0.949848,11.132282,1,2.360836,0.137580,522.182312,5.000002,42.045448,4.883713,0.603010,0.542709
0.654618,1.761118,137.698990,0.722987,0.090232,23.763981,0,2.375690,0.584781,524.690369,5.000001,41.791183,10.228287,0.796411,0.796411
1.089519,1.237216,217.827499,0.441730,0.182739,23.342264,0,2.351651,0.537366,510.866974,5.000011,40.070957,11.240601,0.395644,0.500000
0.102479,0.602012,119.835564,1.075401,1.156895,54.675529,3,2.381049,0.142901,519.052795,5.000001,42.912556,5.030999,0.590823,0.531740
2.675688,1.422936,141.681427,1.275090,0.992463,25.594040,0,2.374496,0.179755,523.002563,5.000001,43.212830,4.943086,0.669388,0.669388
0.683910,0.280727,236.558533,0.271769,1.470741,23.155712,1,2.346032,0.069486,512.448608,5.000017,46.434666,6.427022,0.079673,0.500000
2.512036,0.265033,157.655396,0.672132,0.451138,7.644117,1,2.369703,0.000000,515.029846,5.000000,49.999996,8.759435,0.000000,0.500000
2.186046,1.728276,97.509727,0.818859,0.645484,2.493552,0,2.387747,0.544790,520.733887,5.000000,40.344700,7.386069,0.556480,0.556480
2.379981,1.709591,155.302582,0.645426,1.044078,11.153811,0,2.370409,0.336811,520.557312,5.000001,40.740028,6.599638,0.920804,0.920804
1.653026,0.145918,109.989342,0.965692,0.565987,57.118015,0,2.384003,0.000000,513.258057,5.000001,49.999996,7.141530,0.000000,0.500000
2.829508,0.502141,228.288559,1.176266,0.966136,36.145798,3,2.348513,0.000003,520.155884,5.000022,49.999695,5.262287,0.000006,0.500000
2.579205,1.226891,82.387054,1.278417,0.147077,22.908937,3,2.392284,0.226801,507.584747,5.000000,44.552639,7.530941,0.218328,0.500000
2.107416,1.524835,155.568802,0.974371,1.209385,9.274693,2,2.370329,0.101202,516.688049,5.000001,40.703854,5.154595,0.923867,0.831480
2.572423,1.596571,196.119690,0.410528,1.154889,40.805485,2,2.358164,0.111362,518.179688,5.000011,41.703808,7.022072,0.542157,0.500000
1.075642,1.110898,155.836487,0.755684,1.023896,36.164989,0,2.370249,0.341443,515.035767,5.000003,40.005024,6.308996,0.992710,0.992710
0.549574,0.116131,154.264755,0.972686,0.152281,35.828403,1,2.370720,0.000419,518.922668,5.000003,49.990547,8.752011,0.000941,0.500000
1.700366,0.962119,229.952362,0.832116,1.048068,36.633720,1,2.348014,0.136911,519.274109,5.000023,42.550014,5.999492,0.207451,0.500000
1.306300,1.894095,111.953613,0.294008,1.330738,38.446583,1,2.383414,0.374596,516.072205,5.000000,40.470112,6.816827,0.713439,0.642095
2.704111,0.111824,170.419144,0.827377,0.298362,55.185772,0,2.365874,0.000000,517.798767,5.000007,49.999973,8.748627,0.000000,0.500000
0.796654,1.889807,190.021423,1.218735,1.404218,1.902341,2,2.359993,0.057844,508.019501,5.000000,41.540543,4.138321,0.614072,0.552665
1.961045,0.650655,142.470703,0.757393,0.105490,3.482872,0,2.374259,0.088557,519.139282,5.000000,48.684021,9.977423,0.130114,0.500000
2.686769,1.891462,188.314743,0.451367,0.675027,21.135246,3,2.360505,0.273934,509.095062,5.000005,40.846020,8.745762,0.682493,0.614244
0.375279,1.969083,134.433014,0.833122,0.513781,19.375546,2,2.376670,0.152339,504.814178,5.000001,42.793308,7.832762,0.686574,0.617916
0.283164,1.278941,248.704147,0.400927,1.158877,56.755825,0,2.342387,0.183600,509.858673,5.000056,42.614563,7.041803,0.105230,0.500000
2.050879,1.809324,93.505531,0.332026,0.372587,1.650141,0,2.388948,0.946786,514.714294,5.000000,40.088722,10.799070,0.523490,0.523490
2.405291,0.650034,198.614426,0.827087,1.111286,40.364639,1,2.357415,0.005397,521.587708,5.000012,49.738918,5.827453,0.016271,0.500000
2.813492,0.395400,133.488403,0.080324,0.761315,43.037113,3,2.376953,0.000000,508.770844,5.000001,49.999992,10.083971,0.000000,0.500000
0.539888,0.700731,109.749634,0.681353,0.296364,45.958332,3,2.384075,0.476700,518.500427,5.000000,40.259991,9.420687,0.704433,0.633990
0.719330,1.689873,193.496246,1.331345,0.170235,2.958829,1,2.358951,0.240681,518.594421,5.000001,41.520439,7.249819,0.580822,0.522739
2.890256,1.074159,151.518753,0.427935,0.850196,47.755127,2,2.371544,0.048660,521.031860,5.000003,47.605122,8.106784,0.239376,0.500000
2.409026,1.157302,180.522476,0.090927,1.422434,7.551189,3,2.362843,0.133935,515.406250,5.000001,44.428467,7.207241,0.462439,0.500000
2.243247,1.089168,120.532272,1.177115,1.493402,42.348480,3,2.380840,0.085576,516.687622,5.000001,44.295742,4.041063,0.479485,0.500000
2.902789,1.030743,188.239868,0.268297,0.493446,45.886616,3,2.360528,0.073365,506.150208,5.000010,48.078133,10.494960,0.143450,0.500000
2.425715,1.792896,208.843002,0.019084,0.469603,41.920277,3,2.354347,0.388189,510.946106,5.000016,40.603832,12.030237,0.470109,0.500000
0.928111,1.986832,229.910202,0.326057,0.014283,15.005051,3,2.348027,0.356157,517.036011,5.000010,41.323528,12.956491,0.241931,0.500000
0.233974,1.464916,90.656036,0.452859,0.616539,35.925659,0,2.389803,0.533792,512.642822,5.000000,42.974483,8.998589,0.347366,0.500000
1.711529,0.582712,84.154472,1.427273,0.995129,33.720821,0,2.391754,0.048775,512.731750,5.000000,48.468491,4.574814,0.064347,0.500000
0.904460,1.805612,232.088333,0.723853,1.413852,1.596605,0,2.347373,0.162249,518.609497,5.000001,41.170986,5.274659,0.229411,0.500000
1.677686,0.181645,107.872902,0.479801,0.862013,32.978722,0,2.384638,0.000000,516.181458,5.000000,50.000000,7.852718,0.000000,0.500000
1.671399,0.963635,163.682861,0.711809,1.220582,37.974911,4,2.367895,0.169894,508.168915,5.000004,42.364094,5.844911,0.735526,0.661973
1.459384,0.219671,136.150208,1.374789,0.217047,27.044962,1,2.376155,0.000000,519.390015,5.000001,49.999996,6.929923,0.000000,0.500000
1.023906,0.743467,219.208435,0.480558,0.161368,2.246013,1,2.351238,0.412320,507.575867,5.000001,40.686695,11.142914,0.357327,0.500000
1.934983,1.420645,141.241302,1.409081,0.306047,10.687383,4,2.374628,0.269457,521.067505,5.000000,40.634365,6.515622,0.922303,0.830073
0.774173,0.633093,199.479507,1.095315,0.190382,9.869956,0,2.357156,0.372373,525.218262,5.000003,40.245224,8.076170,0.597815,0.597815
0.854492,0.888444,151.040924,0.186489,0.089434,12.104877,3,2.371688,0.635179,513.877747,5.000001,40.007298,13.380590,0.999053,0.899148
0.562186,1.489684,224.317261,1.314364,1.027084,12.878492,0,2.349705,0.137398,515.569702,5.000007,41.761944,4.763784,0.272959,0.500000
1.819339,0.829876,121.866730,0.846254,0.935226,1.902315,1,2.380440,0.165530,519.439514,5.000000,45.087444,6.303008,0.419334,0.500000
2.374247,1.521934,92.900238,1.301048,0.105846,25.746269,2,2.389130,0.213694,513.710144,5.000000,41.451340,7.601302,0.445353,0.500000
0.918775,1.964709,99.534500,0.229176,1.163055,16.013117,0,2.387140,0.508632,518.646240,5.000000,41.321220,7.657236,0.521494,0.521494
1.147749,1.116128,232.383087,1.407140,0.192652,14.564949,1,2.347285,0.218785,508.717133,5.000010,40.003971,6.902413,0.257227,0.500000
0.412646,0.344849,83.862007,0.983809,1.279993,45.558487,2,2.391841,0.144886,513.283813,5.000000,40.191402,4.952367,0.408946,0.500000
0.333524,0.208315,162.146896,0.666114,1.119264,37.764717,2,2.368356,0.114682,518.375000,5.000004,41.652588,6.290734,0.810467,0.729420
2.490995,1.493879,183.337708,0.712557,0.637564,48.578411,4,2.361998,0.237947,517.445496,5.000009,41.996868,7.820165,0.640800,0.576720
1.776983,0.870382,147.935760,0.821613,0.898329,33.692162,3,2.372619,0.143309,518.156555,5.000002,44.186932,6.499960,0.580811,0.522730
0.377939,1.363067,163.053589,0.592115,1.115263,11.310410,0,2.368084,0.266285,516.893555,5.000001,42.298489,6.540917,0.744347,0.744347
1.844984,1.435108,118.713760,0.229365,0.698859,49.150417,1,2.381386,0.580426,508.987823,5.000001,40.399647,9.656725,0.789346,0.710411
1.082344,0.521084,107.238258,1.364175,1.374662,39.569969,2,2.384829,0.053604,510.375946,5.000000,44.401436,3.905354,0.388373,0.500000
0.631530,1.881281,239.681580,1.104242,0.699035,46.545593,1,2.345094,0.147775,513.817017,5.000038,41.979900,6.234685,0.160540,0.500000
0.266067,1.660957,187.183197,0.170719,1.415378,2.742110,1,2.360845,0.194606,514.901978,5.000000,42.971706,6.949834,0.533040,0.500000
0.715655,0.452624,244.431458,0.196678,0.401265,46.800426,2,2.343669,0.169720,521.877258,5.000042,41.553493,11.390674,0.141946,0.500000
2.899364,0.765857,155.047043,0.217733,0.851600,52.817986,1,2.370486,0.009474,514.471619,5.000004,49.793533,8.998884,0.020540,0.500000
1.503523,1.461549,137.354965,1.353359,1.405296,53.755180,2,2.375793,0.081247,509.226959,5.000002,40.004112,3.866846,0.968127,0.871314
2.074800,0.745379,85.318169,1.414383,1.226121,32.130798,3,2.391405,0.037201,517.333435,5.000000,47.961815,4.102165,0.088277,0.500000
2.731037,1.499082,164.802094,0.479589,0.573393,59.273968,2,2.367559,0.157607,524.900269,5.000007,42.865757,9.072751,0.682834,0.614551
1.172476,1.321597,167.784180,0.018536,0.770954,14.273915,1,2.366665,0.515594,516.664612,5.000002,40.063450,10.350365,0.932747,0.839472
0.504492,1.725251,212.006348,0.350461,0.020426,58.487328,0,2.353397,0.513694,513.799683,5.000024,42.214523,12.760098,0.360849,0.500000
1.623853,1.870285,157.105667,1.099321,1.498923,57.410633,0,2.369868,0.194977,515.533081,5.000005,40.086411,4.189765,0.981396,0.981396
1.011193,0.726053,242.194412,0.369533,0.882638,14.255425,0,2.344341,0.291892,518.642212,5.000012,40.742134,8.212694,0.169131,0.500000
2.259222,0.758958,153.174393,0.734001,0.473656,27.038067,0,2.371048,0.071846,515.390564,5.000002,48.582577,8.397535,0.141456,0.500000
2.402100,1.737897,169.964554,0.124599,1.486014,45.749607,3,2.366010,0.220785,517.899719,5.000006,40.704285,6.865165,0.858344,0.772510
0.698647,0.340276,165.296051,0.072495,0.635477,16.119066,1,2.367411,0.318582,511.890717,5.000002,44.256927,10.780952,0.548052,0.500000
1.900042,0.801376,108.341255,0.161023,0.178034,38.447788,0,2.384498,0.442184,515.743164,5.000000,46.092876,12.964803,0.276132,0.500000
0.765425,0.771171,221.051788,0.966072,1.068971,35.663181,3,2.350684,0.138630,510.641876,5.000019,40.000202,5.552483,0.364329,0.500000
1.843831,0.881889,228.544617,0.514140,0.401942,15.259041,4,2.348436,0.174729,509.795746,5.000010,44.483757,9.715531,0.160615,0.500000
2.467013,0.222836,122.567856,0.623991,0.980694,49.804760,2,2.380230,0.000000,517.341614,5.000001,49.999996,6.885544,0.000000,0.500000
1.635943,0.175232,80.659637,1.239237,0.540486,42.153713,1,2.392802,0.000000,513.253967,5.000000,50.000000,6.308544,0.000000,0.500000
0.412041,0.353860,216.168442,1.021941,0.573231,49.162586,1,2.352149,0.234892,509.069550,5.000022,40.134167,6.918372,0.410997,0.500000
2.725449,1.867742,240.924347,0.561322,0.307535,10.769774,2,2.344723,0.153620,522.061218,5.000009,41.000698,9.947667,0.172236,0.500000
1.803625,1.292775,231.534958,0.383275,1.192489,41.156433,3,2.347539,0.165262,510.148102,5.000028,40.750938,6.985835,0.244714,0.500000
2.325059,1.228350,143.886368,0.750100,0.670632,33.457897,1,2.373834,0.257694,517.836731,5.000002,43.287220,7.548892,0.666278,0.599650
2.109145,1.913854,129.718811,1.101659,1.125402,40.526390,3,2.378084,0.191576,513.816772,5.000001,40.051922,5.044185,0.916245,0.824621
1.191272,1.667242,236.254578,1.325292,0.166776,17.043926,0,2.346123,0.265740,514.499878,5.000013,40.399261,7.284381,0.216813,0.500000
1.618907,0.911438,101.050186,0.243073,0.475059,31.007030,2,2.386685,0.281049,513.228699,5.000000,42.601086,10.726322,0.458191,0.500000
2.810243,0.623045,83.543800,1.247414,1.101262,25.238686,1,2.391937,0.000590,514.472290,5.000000,49.978916,4.746601,0.000872,0.500000
2.172087,0.350425,118.027740,0.211275,0.747904,26.232841,1,2.381592,0.000001,518.059692,5.000000,49.999985,9.508418,0.000001,0.500000
1.045041,1.556949,130.620544,0.570455,0.097170,43.578526,4,2.377814,0.577862,524.064026,5.000001,40.526157,11.000644,0.878830,0.790947
0.899734,0.150402,219.412994,1.452650,1.035241,11.558539,1,2.351176,0.000001,518.019104,5.000006,49.999935,4.427439,0.000002,0.500000
0.234342,1.321699,149.125290,0.423062,0.523103,38.131504,0,2.372262,0.438973,528.322876,5.000002,42.870995,9.570488,0.712791,0.712791
0.358400,0.751902,227.780426,0.145388,1.072160,2.917262,3,2.348666,0.201592,517.297913,5.000002,41.279800,8.356108,0.260044,0.500000
1.753682,0.802160,91.882622,0.722426,0.895041,12.432833,3,2.389435,0.172869,522.673096,5.000000,45.051662,6.841677,0.251815,0.500000
1.338575,1.573197,197.359818,1.099885,1.009494,18.194275,1,2.357792,0.183600,511.521820,5.000005,40.110573,5.349896,0.631466,0.568319
0.594465,0.423856,240.745514,0.144731,0.667473,19.478739,1,2.344776,0.327251,520.620728,5.000016,40.778091,10.233479,0.177646,0.500000
0.307274,1.305713,236.646866,0.836385,0.920838,19.304550,2,2.346005,0.072003,515.799561,5.000014,42.534943,6.379917,0.166311,0.500000
2.835306,1.868271,146.834396,0.541868,0.009482,29.172571,0,2.372950,0.708788,515.009033,5.000002,41.253742,11.659155,0.872874,0.872874
2.187916,1.681446,224.016296,1.258967,0.810008,2.726796,4,2.349795,0.143568,501.979401,5.000001,40.443501,5.459073,0.319485,0.500000
2.481887,0.990090,186.444946,0.933426,1.353421,53.706894,4,2.361066,0.050384,519.050720,5.000011,46.786106,4.895631,0.246409,0.500000
1.540703,1.157868,201.941345,0.328451,0.290532,5.731068,0,2.356418,0.556815,513.925781,5.000002,40.531929,11.271476,0.551981,0.551981
0.897032,1.314748,120.650154,0.547991,0.809997,33.368065,2,2.380805,0.213735,514.835938,5.000001,40.492188,7.789469,0.800311,0.720280
1.073942,1.610744,249.972549,1.462860,0.526482,47.995464,1,2.342007,0.146249,514.807007,5.000049,40.539989,5.680818,0.128165,0.500000
0.720253,1.550336,140.522995,1.070999,0.280712,36.983948,1,2.374843,0.354192,509.204285,5.000002,41.335381,7.813955,0.851036,0.765932
2.544661,1.252663,121.348618,1.030761,0.849031,37.644253,1,2.380595,0.185880,508.138214,5.000001,44.125084,6.000666,0.498539,0.500000
1.704756,0.774958,98.733032,0.524514,0.102916,49.287575,4,2.387380,0.357758,513.318909,5.000000,45.131332,11.223973,0.287818,0.500000
2.366946,1.587085,146.904526,0.676526,0.756517,10.367857,2,2.372929,0.166197,522.298218,5.000000,41.137238,7.502569,0.884579,0.796121
0.478526,1.296781,98.022255,1.245452,0.180708,37.796291,1,2.387593,0.394246,506.647247,5.000000,41.805103,7.528432,0.477395,0.500000
1.394728,0.922525,157.304001,0.350555,1.037600,12.531063,0,2.369809,0.386178,516.677185,5.000001,41.227821,7.672856,0.867907,0.867907
0.225372,0.505903,192.070129,1.195664,0.473652,11.349564,0,2.359379,0.263034,519.163757,5.000003,41.425068,6.666592,0.601865,0.601865
1.576476,0.315416,110.881157,0.927014,0.867296,43.405743,2,2.383736,0.000060,514.061340,5.000000,49.996616,6.262702,0.000249,0.500000
1.299432,0.226196,132.199127,0.140503,1.186302,9.620323,3,2.377340,0.000004,526.710999,5.000000,49.999870,7.911871,0.000012,0.500000
1.526758,0.427315,183.388855,0.807414,0.498849,40.952595,1,2.361983,0.012419,506.714294,5.000008,49.634781,7.993549,0.029220,0.500000
2.891150,0.499696,150.866257,1.480819,1.060121,7.116517,3,2.371740,0.000001,517.016113,5.000000,49.999893,4.311546,0.000011,0.500000
0.640312,1.119188,191.484055,1.346105,0.573363,39.478985,4,2.359555,0.178211,514.448547,5.000010,40.874714,5.882801,0.646795,0.582116
1.363603,0.861950,212.835281,0.997744,0.647160,16.582476,2,2.353149,0.098854,515.292236,5.000007,41.557930,6.748461,0.383270,0.500000
2.631475,1.505730,91.387115,0.131467,1.140213,22.356926,0,2.389584,0.500221,515.465271,5.000000,42.438259,8.132977,0.380383,0.500000
1.371082,0.417362,182.571793,0.657005,1.491159,31.158745,1,2.362228,0.014312,511.374176,5.000006,49.265270,5.247149,0.059424,0.500000
2.263783,1.674818,193.626984,0.739749,1.203530,36.014896,0,2.358912,0.238357,518.748291,5.000009,40.599556,5.813174,0.642432,0.642432
2.102625,1.201902,229.665848,0.508795,0.737040,18.800119,1,2.348100,0.212138,510.591248,5.000012,42.448238,8.238750,0.212218,0.500000
1.092600,0.276380,136.830414,0.868449,0.104051,3.896195,0,2.375951,0.008215,519.667358,5.000000,49.872326,9.445292,0.012332,0.500000
2.279237,0.443145,192.381927,0.221261,0.792691,15.175226,1,2.359285,0.000074,520.662659,5.000004,49.998116,9.251549,0.000131,0.500000
0.921423,1.399468,239.118942,1.231707,0.727490,44.418591,3,2.345263,0.125678,511.164276,5.000035,40.566586,5.767091,0.192669,0.500000
1.854704,1.186872,226.402283,0.587461,0.149224,54.552700,2,2.349078,0.171117,522.678162,5.000032,41.463982,10.627275,0.265599,0.500000
2.956394,1.147480,234.280777,0.675651,0.782927,43.458946,4,2.346715,0.061882,519.373352,5.000031,47.113419,7.407386,0.069724,0.500000
1.722077,0.112813,199.235611,0.373992,0.808102,4.319960,3,2.357229,0.000000,519.028931,5.000001,49.999996,8.505556,0.000000,0.500000
2.054768,0.546780,124.397835,0.087249,0.212224,22.350368,0,2.379681,0.023915,514.022949,5.000000,49.776989,13.223959,0.019561,0.500000
1.806270,0.840951,163.431885,0.555733,0.208464,56.382675,0,2.367970,0.334891,522.527832,5.000006,44.825386,10.482092,0.499120,0.500000
1.784072,1.324679,180.277664,0.440880,0.643108,37.524784,3,2.362916,0.301753,512.751648,5.000007,40.583588,8.933183,0.783894,0.705505
0.204339,0.792692,242.694260,0.558074,0.091071,53.822960,1,2.344190,0.297452,516.830688,5.000047,42.407482,11.102760,0.136165,0.500000
1.068142,0.933989,152.695358,0.904349,0.523808,17.748877,4,2.371191,0.325602,509.008087,5.000001,40.102619,7.520919,0.988301,0.889471
0.878568,0.749342,199.210022,0.370445,0.244487,49.932274,0,2.357237,0.588973,520.102600,5.000015,40.147541,11.294330,0.607019,0.607019
1.089576,0.718446,195.604187,1.334073,0.267923,33.484596,0,2.358319,0.275838,516.065125,5.000009,41.249023,6.894807,0.577312,0.577312
1.887766,1.184209,248.953827,0.676050,0.187125,57.700375,2,2.342312,0.137976,519.900391,5.000057,41.617672,9.975968,0.118261,0.500000
1.541357,1.257857,178.140610,1.118919,1.006065,58.344360,3,2.363558,0.157753,516.101990,5.000010,40.250751,5.308317,0.832121,0.748909
1.953739,0.783473,175.720062,0.436840,1.423729,34.642323,3,2.364284,0.064024,510.931702,5.000005,46.722641,6.058622,0.287119,0.500000
2.246063,0.317151,99.654297,0.050269,0.153645,23.564528,1,2.387104,0.000000,517.334839,5.000000,50.000000,13.871135,0.000000,0.500000
2.962708,1.345286,198.081314,0.208123,0.589935,8.038227,1,2.357576,0.215237,514.525757,5.000002,45.145832,10.306117,0.305712,0.500000
0.545310,1.016436,244.617111,1.199040,0.996034,8.315631,1,2.343615,0.124343,519.647034,5.000008,41.018486,5.125508,0.149883,0.500000
2.786644,0.515090,218.290619,0.291518,0.919607,56.378269,1,2.351512,0.000018,512.944519,5.000027,49.999290,8.382986,0.000024,0.500000
1.123483,1.095532,171.361725,1.473813,0.879405,23.992474,4,2.365591,0.161681,519.866882,5.000003,40.003242,4.735833,0.912479,0.821231
1.549504,0.550478,104.251938,0.245660,0.071815,59.330963,0,2.385724,0.225774,521.584656,5.000000,48.073360,13.105461,0.126769,0.500000
0.148010,1.003233,166.188858,0.179423,0.361280,23.172802,0,2.367143,0.515168,520.558472,5.000003,43.046555,11.721389,0.659835,0.659835
2.463871,1.708718,203.605606,1.107826,0.842799,12.343703,0,2.355918,0.217708,521.039917,5.000004,40.930374,5.791863,0.510498,0.510498
0.447588,0.631445,103.442963,1.031563,0.968891,1.742433,0,2.385967,0.367240,516.927979,5.000000,40.415035,5.649344,0.621325,0.621325
1.851883,0.189107,125.522697,0.837719,0.450901,58.783566,0,2.379343,0.000000,514.863708,5.000001,49.999992,8.064379,0.000000,0.500000
2.477776,0.983564,87.627609,0.333910,0.198224,39.864635,3,2.390712,0.232047,518.499817,5.000000,46.846130,11.771713,0.144855,0.500000
0.214370,0.890949,223.400726,0.762478,0.364124,6.854752,1,2.349980,0.235221,515.165527,5.000004,42.504902,8.744857,0.255158,0.500000
2.109019,1.505570,87.311058,1.415933,1.400895,17.981321,4,2.390807,0.166802,509.630951,5.000000,40.771832,3.755992,0.420502,0.500000
0.653860,0.911551,183.109146,0.609678,0.723422,59.491131,2,2.362067,0.160702,505.939209,5.000011,40.391659,7.887007,0.771668,0.694501
0.167899,0.761106,157.161789,1.006986,1.367545,56.859005,1,2.369851,0.140382,507.481140,5.000005,42.619400,4.685634,0.730525,0.657473
1.186229,0.558445,84.301575,1.347132,0.942411,9.258498,1,2.391710,0.154037,517.586609,5.000000,44.684044,4.889036,0.224220,0.500000
0.389597,0.569562,196.585541,0.629820,0.654713,2.956382,4,2.358024,0.276544,513.363831,5.000001,40.486931,8.080874,0.616337,0.554703
2.106231,1.767745,214.615402,0.257298,0.039874,19.699224,0,2.352615,0.671646,509.869659,5.000009,40.181618,13.239182,0.425980,0.500000
0.486640,0.597167,132.904663,1.018235,0.831705,56.216175,3,2.377129,0.239570,517.481445,5.000002,40.169815,6.090905,0.927207,0.834486
