cs_br_concentration,pb_br2_concentration,temperature,oa_concentration,oam_concentration,reaction_time,solvent_type,bandgap,plqy,emission_peak,particle_size,emission_fwhm,lifetime,stability_score,phase_purity
2.805218,0.114651,235.987595,0.282251,0.443857,16.165363,3,2.346203,0.000000,517.405457,5.000012,49.999950,10.683627,0.000000,0.500000
2.154675,0.521863,84.186531,1.008682,0.504604,12.932686,0,2.391744,0.004370,508.059052,5.000000,49.925140,7.207510,0.003148,0.500000
2.247685,1.576775,194.547989,0.953470,0.077044,23.020016,2,2.358635,0.176534,510.578125,5.000006,40.865440,9.175250,0.614204,0.552784
0.310538,0.308739,131.825928,0.355876,0.856163,23.141953,0,2.377452,0.562326,513.936096,5.000001,40.000168,8.379159,0.936059,0.936059
2.281152,1.199393,167.579971,0.627898,0.090211,37.110245,0,2.366726,0.435234,514.982971,5.000004,43.341759,10.726444,0.625913,0.625913
2.737209,1.524531,245.645355,1.345503,0.321149,25.291346,3,2.343306,0.114217,517.672302,5.000023,42.711975,6.675475,0.116954,0.500000
0.674992,0.848762,86.086769,0.878565,1.265733,59.415363,3,2.391174,0.247860,509.112396,5.000000,40.207397,5.257301,0.432602,0.500000
2.261004,0.871020,140.639832,0.341358,1.336590,13.665024,2,2.374808,0.046000,511.898712,5.000000,47.200954,6.637881,0.275042,0.500000
0.934521,0.533571,127.103783,0.863201,0.121345,39.730217,1,2.378869,0.421035,515.742981,5.000001,42.459785,9.388577,0.678967,0.611070
2.298245,1.849116,142.669296,0.160115,0.000000,58.139637,0,2.374199,1.000000,514.742737,5.000003,40.290653,14.178254,0.960554,0.960554
2.143580,1.938204,119.265305,0.378585,0.000000,56.557758,0,2.381220,1.000000,516.323425,5.000001,40.055977,12.711080,0.823215,0.823215
1.736056,1.981603,171.243546,0.134922,0.147666,60.000000,1,2.365627,0.709561,515.588257,5.000008,40.076447,13.336077,0.906708,0.816037
2.538838,1.702074,147.897568,0.028978,0.113230,59.836700,0,2.372631,0.938346,515.875793,5.000004,41.138248,14.305766,0.885390,0.885390
1.650269,1.885771,139.776199,0.489650,0.000000,60.000000,2,2.375067,0.361649,518.708923,5.000003,40.077667,12.024445,0.971705,0.874534
1.967617,1.936545,149.459991,0.000000,0.186526,57.084095,0,2.372162,1.000000,519.146973,5.000004,40.001270,13.992251,0.999813,0.999813
1.975645,2.000000,168.592102,0.000000,0.098806,29.922039,4,2.366422,0.737058,518.349915,5.000004,40.000729,14.619607,0.653193,0.839820
2.372833,1.539614,111.275192,0.293231,0.000000,60.000000,0,2.383617,0.993218,516.695679,5.000001,41.362236,13.265298,0.639951,0.639951
1.792069,1.984761,193.405090,0.332886,0.056682,60.000000,3,2.358978,0.474537,520.517944,5.000015,40.046959,12.641467,0.682827,0.614545
1.807341,1.350132,182.147003,0.320682,0.000000,56.047432,1,2.362356,0.623327,511.683777,5.000010,40.557217,13.084463,0.767954,0.691159
2.426942,1.957992,144.419754,0.223824,0.101075,60.000000,1,2.373674,0.772439,507.793793,5.000003,40.282726,13.056908,0.965693,0.869124
0.874497,1.656206,156.047516,0.189438,0.186011,39.159668,1,2.370186,0.648726,512.046326,5.000003,41.054058,12.731028,0.888073,0.799266
2.536648,1.863945,138.130432,0.545561,0.102030,49.640457,3,2.375561,0.495856,513.307983,5.000002,40.630493,11.111399,0.910918,0.819826
2.318776,1.447586,110.837288,0.388873,0.000000,59.719822,0,2.383749,0.902099,520.629578,5.000001,41.656433,12.645862,0.613952,0.613952
1.398685,1.939345,114.293648,0.468502,0.000000,60.000000,0,2.382712,0.969317,517.408386,5.000001,40.381145,12.152268,0.745389,0.745389
1.995160,1.460180,147.578400,0.244493,0.000000,58.650723,3,2.372726,0.617566,518.000061,5.000004,40.649128,13.592531,0.933990,0.840591
1.753738,1.895743,156.882278,0.039056,0.160834,49.224678,1,2.369935,0.809532,516.426697,5.000004,40.028000,13.899064,0.987796,0.889017
2.241063,1.913543,99.510674,0.305790,0.388515,60.000000,1,2.387147,0.766521,519.954163,5.000000,40.145409,10.854873,0.591862,0.532676
2.125731,1.985015,159.040268,0.460604,0.178583,55.121147,2,2.369288,0.298852,515.805786,5.000005,40.025074,11.158182,0.981319,0.883187
1.835456,1.618975,142.577072,0.340289,0.298358,54.196461,1,2.374227,0.645060,517.988342,5.000003,40.088989,11.161196,0.980238,0.882214
2.252666,1.947258,159.047104,0.079889,0.171290,59.365871,0,2.369286,0.919902,508.314026,5.000005,40.122219,13.547162,0.971738,0.971738
2.550767,1.968104,165.667862,0.464829,0.150604,41.284550,1,2.367300,0.563677,520.151123,5.000005,40.428753,11.291500,0.911266,0.820140
2.426824,1.778159,142.642441,0.465970,0.098473,60.000000,0,2.374207,0.767555,514.799866,5.000003,40.643711,11.583080,0.925552,0.925552
1.870331,1.948061,124.523788,0.353603,0.444265,55.135418,1,2.379643,0.640088,510.984589,5.000001,40.007950,10.307097,0.877566,0.789809
1.767638,1.412118,172.389572,0.186863,0.358622,60.000000,2,2.365283,0.289018,515.319153,5.000008,40.311920,11.693394,0.876384,0.788746
2.799004,1.515277,169.639664,0.446599,0.183876,54.865852,0,2.366108,0.479083,525.126343,5.000007,43.015285,11.206895,0.646612,0.646612
1.573722,1.933080,171.368179,0.314270,0.000000,50.174862,3,2.365589,0.550131,517.872070,5.000007,40.171280,13.126483,0.897090,0.807381
2.170460,1.836298,171.519714,0.040593,0.167008,60.000000,3,2.365544,0.590656,516.151794,5.000008,40.164181,13.845584,0.896572,0.806914
1.799293,2.000000,159.267197,0.182001,0.087436,57.262657,3,2.369220,0.609594,518.908081,5.000005,40.050205,13.424050,0.978033,0.880230
1.608920,2.000000,147.524323,0.516670,0.182846,56.294151,0,2.372743,0.717786,505.532867,5.000003,40.189350,10.826631,0.979862,0.979862
2.267451,1.716445,169.109421,0.481612,0.111432,46.727875,1,2.366267,0.558078,516.054565,5.000006,40.502186,11.418612,0.882886,0.794597
1.643317,2.000000,99.058266,0.081667,0.332779,57.200623,0,2.387283,1.000000,514.861694,5.000000,40.157768,12.485195,0.585719,0.585719
2.482686,2.000000,183.342117,0.270800,0.088369,51.275261,0,2.361997,0.745440,514.523376,5.000010,40.286995,12.835082,0.777662,0.777662
1.889578,2.000000,159.522415,0.357562,0.000000,46.709583,0,2.369143,0.864148,511.872528,5.000004,40.015213,12.845401,0.980532,0.980532
1.817585,2.000000,87.859924,0.495813,0.078642,60.000000,1,2.390642,0.889362,516.821350,5.000000,40.041508,11.525237,0.460042,0.500000
1.941022,2.000000,180.612045,0.325847,0.000000,60.000000,2,2.362816,0.331312,511.369537,5.000010,40.004303,13.050721,0.828735,0.745862
2.028572,1.663823,183.599365,0.367613,0.234091,57.486118,2,2.361920,0.265237,513.345886,5.000011,40.237385,11.369275,0.778946,0.701052
2.060046,1.852339,131.586502,0.223105,0.000000,56.067642,1,2.377524,0.901425,516.842773,5.000002,40.062664,13.738666,0.928580,0.835722
2.463240,1.732552,112.798973,0.382509,0.000000,55.439365,3,2.383160,0.655800,520.715271,5.000001,40.850925,12.686164,0.693700,0.624330
1.534874,1.908715,131.561188,0.515283,0.375729,55.463028,2,2.377532,0.285086,524.260376,5.000002,40.189968,9.838081,0.916514,0.824862
2.120581,1.848597,152.031754,0.945123,0.304821,58.419636,0,2.371390,0.490280,520.230103,5.000004,40.107635,8.221844,0.988418,0.988418
1.969234,1.892045,165.824585,0.164560,0.000000,57.481770,1,2.367252,0.794149,519.285461,5.000007,40.008293,14.146771,0.950359,0.855323
1.741520,2.000000,112.304199,0.514224,0.030438,53.711288,0,2.383309,0.959367,511.345001,5.000001,40.083164,11.698205,0.746361,0.746361
2.236902,1.984080,169.481583,0.279267,0.000000,60.000000,0,2.366155,0.860532,508.348267,5.000008,40.080826,13.358236,0.919408,0.919408
1.897326,1.508432,137.115616,0.000000,0.185707,50.158516,1,2.375865,0.875081,515.691223,5.000002,40.326870,13.997986,0.935723,0.842151
2.158118,1.845273,108.776833,0.472483,0.000000,60.000000,3,2.384367,0.678948,516.957214,5.000001,40.142685,12.128100,0.701705,0.631535
2.186753,1.951359,159.048187,0.371891,0.000000,60.000000,1,2.369285,0.710870,518.887390,5.000005,40.072472,12.753700,0.976628,0.878965
2.565963,1.876858,145.900696,0.313355,0.117184,45.207439,0,2.373230,0.824950,526.718567,5.000003,40.651802,12.385138,0.931682,0.931682
2.070241,1.450317,160.037354,0.545673,0.000000,60.000000,0,2.368989,0.695015,518.934937,5.000006,40.873020,11.692297,0.894489,0.894489
2.101691,1.657191,158.325714,0.343737,0.216771,51.920784,4,2.369502,0.550210,507.794800,5.000005,40.353310,11.605888,0.951386,0.856247
2.210009,2.000000,123.242607,0.358964,0.000000,46.889553,0,2.380027,1.000000,529.255615,5.000001,40.054974,12.836398,0.861824,0.861824
2.695807,1.698262,126.848137,0.331286,0.051124,60.000000,1,2.378946,0.702917,519.462708,5.000002,41.584534,12.686801,0.755998,0.680398
2.098655,2.000000,111.484459,0.621485,0.305023,60.000000,2,2.383555,0.313398,514.071045,5.000001,40.012154,9.665012,0.742371,0.668134
2.300984,2.000000,140.855392,0.429436,0.168429,53.277580,1,2.374743,0.666977,522.061523,5.000002,40.112591,11.391122,0.972341,0.875107
1.291614,1.318773,153.926651,0.112077,0.000000,60.000000,4,2.370822,0.786041,519.560181,5.000005,40.002102,14.522922,0.996710,0.897039
2.087569,2.000000,177.882690,0.377073,0.319858,56.469513,3,2.363635,0.419388,512.020142,5.000009,40.009544,10.840627,0.855177,0.769659
1.986597,2.000000,144.350876,0.335729,0.000000,57.009113,4,2.373695,0.710505,508.275970,5.000003,40.000214,12.986392,0.993615,0.894254
2.755253,1.634347,136.181534,0.435883,0.000000,44.660557,0,2.376146,0.729652,504.443909,5.000002,42.095787,12.352089,0.760803,0.760803
1.991131,1.872603,174.071686,0.128437,0.216591,57.714172,2,2.364778,0.337446,514.659424,5.000008,40.019978,12.926154,0.888792,0.799912
2.147029,2.000000,143.749771,0.296460,0.000000,51.251778,3,2.373875,0.648524,516.019287,5.000003,40.026974,13.243892,0.989540,0.890586
2.232522,1.656822,130.002975,0.138824,0.014636,60.000000,3,2.377999,0.721332,521.655212,5.000002,40.585815,14.225512,0.869059,0.782153
2.904564,2.000000,199.682739,0.733166,0.208678,42.108200,3,2.357095,0.288646,528.125427,5.000012,40.972179,9.591186,0.551036,0.500000
1.745904,1.780842,106.917755,0.530394,0.000000,59.030701,0,2.384925,1.000000,508.804413,5.000001,40.001923,11.781964,0.689762,0.689762
1.328021,1.324875,123.170769,0.411568,0.247569,60.000000,2,2.380049,0.353720,509.887268,5.000001,40.000023,11.047429,0.865919,0.779327
2.100494,1.940593,157.488663,0.000000,0.000000,52.055592,2,2.369753,0.460793,523.129028,5.000004,40.033871,15.360000,0.689847,0.886946
1.970433,2.000000,140.774719,0.258182,0.428886,47.853748,1,2.374768,0.635814,521.756897,5.000002,40.001083,10.894224,0.983015,0.884714
1.983055,1.984684,87.902359,0.461227,0.000000,60.000000,2,2.390629,0.481444,519.656555,5.000000,40.000004,12.196551,0.462447,0.500000
1.713131,2.000000,85.431847,0.088043,0.000000,60.000000,0,2.391371,1.000000,520.432861,5.000000,40.102337,14.698495,0.300962,0.500000
2.099492,1.865558,128.912659,0.163652,0.000000,54.351383,2,2.378326,0.474499,513.872314,5.000002,40.078304,14.153203,0.907740,0.816966
2.592197,1.934943,154.751129,0.509928,0.072721,42.243149,1,2.370574,0.600075,517.788879,5.000003,40.560562,11.478116,0.939691,0.845722
2.539678,1.857090,141.643570,1.174250,0.355874,58.064396,1,2.374507,0.337337,514.636841,5.000003,40.653172,7.147084,0.921719,0.829547
0.451747,0.224260,231.054825,0.211556,1.362341,37.210423,1,2.347683,0.134008,514.360107,5.000025,44.021877,6.992359,0.160659,0.500000
2.535154,1.480936,148.516327,0.732629,0.272105,44.145031,4,2.372445,0.345778,522.007324,5.000003,42.238197,9.294285,0.775837,0.698254
2.141528,0.887045,173.400055,0.939220,0.375326,20.974194,0,2.364980,0.156942,511.713074,5.000003,46.321255,7.960512,0.329714,0.500000
0.167443,0.349044,234.064911,0.431602,0.971050,3.105050,0,2.346781,0.259429,517.898743,5.000002,41.265854,7.617443,0.212518,0.500000
0.629361,0.657954,134.126953,1.356382,0.960903,29.961706,1,2.376762,0.221517,516.277954,5.000001,40.009434,4.821690,0.949960,0.854964
1.261210,0.704360,230.802841,0.509121,1.475558,12.980389,1,2.347759,0.124873,510.479706,5.000009,42.683857,5.694081,0.198230,0.500000
0.806952,0.833858,102.539230,0.436841,0.509811,3.347313,2,2.386238,0.323587,514.719604,5.000000,40.005203,9.568157,0.636975,0.573277
0.614014,1.787205,108.565933,0.710285,1.440352,54.979427,1,2.384430,0.226986,519.091370,5.000001,41.938259,5.240663,0.571888,0.514699
2.708114,0.301257,122.769287,0.904272,0.426596,53.051323,0,2.380169,0.000000,522.283813,5.000001,49.999996,7.895817,0.000000,0.500000
1.766391,0.840071,248.453400,0.419593,1.000349,54.765572,1,2.342463,0.123977,521.169189,5.000054,44.555065,7.551871,0.078351,0.500000
1.164837,1.911252,223.920807,1.480891,1.448778,30.015957,2,2.349823,0.043589,521.226929,5.000017,40.734177,3.549945,0.310641,0.500000
1.731359,0.157162,132.461807,0.862913,0.645865,23.859051,1,2.377261,0.000000,524.989136,5.000001,49.999996,7.223773,0.000000,0.500000
0.409923,1.202059,103.434181,1.367527,0.863198,10.629536,2,2.385970,0.110204,521.897156,5.000000,41.951740,5.034955,0.521626,0.500000
1.067828,1.445093,111.539520,0.822424,0.260134,19.780277,3,2.383538,0.437164,518.487427,5.000000,40.335033,8.939571,0.718982,0.647083
2.575577,1.485652,168.109024,0.354940,0.638652,8.262790,2,2.366567,0.172731,521.522034,5.000001,42.359394,9.346209,0.715555,0.644000
2.132746,0.187424,153.953308,1.100944,0.532268,40.185547,3,2.370814,0.000000,521.811279,5.000003,49.999989,6.788030,0.000000,0.500000
0.962652,1.971425,240.923584,1.058771,1.010045,44.828766,1,2.344722,0.134584,516.021484,5.000037,41.226944,5.459507,0.167908,0.500000
1.688553,0.732072,195.363846,0.326261,0.907508,46.332352,1,2.358391,0.143177,517.413574,5.000012,45.740826,8.288606,0.282212,0.500000
2.791951,1.041514,80.751472,0.246660,1.479651,6.932009,0,2.392775,0.125500,518.320801,5.000000,47.564220,6.479292,0.093351,0.500000
2.356535,1.110428,115.128922,0.490614,0.755761,50.950184,0,2.382461,0.318315,516.679871,5.000001,44.672222,8.236528,0.417759,0.500000
1.062752,0.424787,161.606628,0.243818,0.745195,53.465904,1,2.368518,0.151681,519.999878,5.000005,46.762455,9.367632,0.315146,0.500000
0.641146,1.276316,185.034561,1.431329,1.139765,59.707973,4,2.361489,0.115412,509.682739,5.000012,41.164669,4.247030,0.691207,0.622086
1.080415,1.362013,158.596252,0.165737,0.479595,46.595093,1,2.369421,0.585437,514.238464,5.000004,40.211445,11.123954,0.964494,0.868044
1.775978,1.601227,191.088318,1.126861,1.001929,1.478325,3,2.359674,0.150385,508.740784,5.000000,40.059376,5.298225,0.709209,0.638288
2.937848,1.568447,223.954590,1.190277,0.086092,36.424023,3,2.349813,0.154773,513.521912,5.000021,43.169136,8.113927,0.228778,0.500000
1.801977,1.866510,82.815033,1.004295,1.122325,29.257208,0,2.392155,0.390269,519.334534,5.000000,40.005974,5.303976,0.405205,0.500000
2.146314,1.921466,222.863632,0.339803,0.023225,22.490129,2,2.350141,0.259979,514.148804,5.000012,40.068184,12.810341,0.343466,0.500000
2.417175,1.933192,205.018845,0.682849,1.091152,45.672482,0,2.355494,0.259863,509.994904,5.000016,40.308464,6.326618,0.529007,0.529007
2.051226,0.905495,239.809052,0.532721,0.811737,58.782803,1,2.345056,0.112289,509.533783,5.000048,45.508781,7.842340,0.089489,0.500000
2.171562,1.715961,142.414352,1.008875,0.111434,60.000000,0,2.374276,0.547336,511.845276,5.000003,40.346321,8.772415,0.954321,0.954321
2.768155,1.914730,155.722778,0.059516,0.000000,47.034363,2,2.370283,0.405923,521.548889,5.000004,40.945557,14.909655,0.629672,0.809578
2.077942,1.743389,140.697205,0.441783,0.000000,52.860023,1,2.374791,0.735472,516.414978,5.000002,40.182430,12.315704,0.964910,0.868419
2.202657,1.448960,173.246994,0.852434,0.350251,55.187527,3,2.365026,0.267864,515.077393,5.000008,41.265301,8.418438,0.783982,0.705584
2.593431,1.713033,180.953720,0.150881,0.000000,44.494602,1,2.362714,0.651651,516.990112,5.000008,41.237152,14.243863,0.723471,0.651124
1.724206,1.935984,171.961487,0.352799,0.044819,53.137657,2,2.365411,0.327968,518.377319,5.000007,40.059624,12.590689,0.902628,0.812365
2.184649,2.000000,125.969437,0.350535,0.128746,60.000000,2,2.379209,0.391567,514.688416,5.000002,40.042522,12.086948,0.887137,0.798424
2.748210,2.000000,153.483353,0.512651,0.000000,45.728180,0,2.370955,0.750015,521.166260,5.000003,40.675838,11.886950,0.930155,0.930155
1.863950,2.000000,126.376724,0.381603,0.000000,54.611401,0,2.379087,1.000000,515.273499,5.000001,40.023102,12.691915,0.892325,0.892325
2.220059,1.484298,188.584503,0.217312,0.159903,60.000000,0,2.360424,0.653275,516.044495,5.000013,41.156048,12.719790,0.656646,0.656646
2.218370,1.334249,150.025208,0.401321,0.000000,35.134071,1,2.371992,0.589761,511.242615,5.000002,41.971130,12.567404,0.802886,0.722597
1.847921,1.319051,156.821701,0.475786,0.257238,58.856422,2,2.369953,0.262596,509.613861,5.000005,40.772316,10.646749,0.914218,0.822796
1.907332,1.649909,106.700752,0.443586,0.002945,55.872833,0,2.384990,1.000000,516.214294,5.000001,40.120975,12.286501,0.678998,0.678998
1.795946,2.000000,117.184166,0.676705,0.048510,53.779915,3,2.381845,0.555122,518.434021,5.000001,40.051907,10.688401,0.802053,0.721848
1.424157,1.419108,161.572174,0.237071,0.000000,49.017651,2,2.368528,0.386786,515.072876,5.000005,40.000046,13.643062,0.973566,0.876210
2.521884,1.678618,88.856361,0.332217,0.031613,60.000000,0,2.390343,1.000000,525.639709,5.000000,41.185452,12.805209,0.417325,0.500000
2.002822,1.854039,166.137909,0.421809,0.000000,54.894867,0,2.367158,0.799623,522.141479,5.000006,40.032120,12.439320,0.946195,0.946195
2.085217,1.960838,153.893036,0.253835,0.015884,60.000000,0,2.370832,0.941962,524.624817,5.000005,40.020081,13.422160,0.994970,0.994970
2.508338,1.821144,183.978867,0.254727,0.327251,60.000000,4,2.361806,0.460586,512.572388,5.000011,40.687138,11.481967,0.739260,0.665334
1.726849,1.871158,178.027893,0.084477,0.130570,42.163555,4,2.363591,0.648780,521.222656,5.000007,40.029667,13.794127,0.852070,0.766863
1.499678,1.790061,180.116272,0.379357,0.127974,60.000000,3,2.362965,0.464904,509.236633,5.000010,40.130672,11.918612,0.823200,0.740880
1.942858,1.851329,86.190369,0.255756,0.156861,52.004826,0,2.391143,1.000000,516.079102,5.000000,40.012215,12.496620,0.442393,0.500000
1.960512,1.255322,105.275833,0.019576,0.008961,57.580601,0,2.385417,1.000000,520.459229,5.000001,41.459682,15.142391,0.400712,0.572446
2.482882,2.000000,178.572662,0.348976,0.000000,51.958023,0,2.363428,0.768618,517.510925,5.000009,40.287228,12.900663,0.824955,0.824955
1.463099,2.000000,145.999908,0.021699,0.255249,59.670090,0,2.373200,0.942551,517.923035,5.000003,40.353897,13.373733,0.961527,0.961527
2.198790,1.846292,149.463608,0.494120,0.142918,60.000000,4,2.372161,0.556316,516.578674,5.000004,40.180588,11.170178,0.981883,0.883695
2.061410,2.000000,169.753754,0.298704,0.122816,59.767590,3,2.366074,0.525072,524.576294,5.000008,40.004681,12.441111,0.924490,0.832041
1.834415,1.899803,153.873734,0.206156,0.046126,56.360546,0,2.370838,0.954422,519.022766,5.000004,40.005905,13.539689,0.996413,0.996413
1.589580,1.826155,131.472672,0.755019,0.314532,53.644947,0,2.377558,0.614289,522.084167,5.000002,40.083553,8.997899,0.925849,0.925849
2.099379,1.895457,168.896088,0.339088,0.000000,41.386414,0,2.366331,0.831248,514.314331,5.000005,40.057686,12.964600,0.925705,0.925705
2.521454,1.766528,111.041626,0.414565,0.000000,57.018738,1,2.383687,0.807574,512.471375,5.000001,40.872684,12.484458,0.673771,0.606394
1.598542,2.000000,159.448181,0.491010,0.000000,60.000000,1,2.369165,0.646909,514.376831,5.000006,40.199421,12.016270,0.962713,0.866442
1.707610,2.000000,171.864304,0.476036,0.063261,55.071602,3,2.365441,0.475445,513.526245,5.000008,40.106266,11.729628,0.899158,0.809243
2.197247,1.848289,148.540527,0.600548,0.334739,60.000000,2,2.372438,0.254611,512.788513,5.000004,40.176632,9.622684,0.981917,0.883725
1.785392,1.552729,128.904648,0.402647,0.306176,60.000000,2,2.378329,0.328813,520.825012,5.000002,40.111626,10.776365,0.904630,0.814167
2.549603,1.312947,144.747345,0.084982,0.000000,53.148895,0,2.373576,0.717148,516.961121,5.000003,43.582645,14.721012,0.446742,0.638203
2.077756,1.405855,149.224625,0.042617,0.274791,49.870121,3,2.372232,0.556603,519.700562,5.000003,41.079269,13.105905,0.891964,0.802768
1.934684,1.734980,124.313553,0.398887,0.096983,57.415237,1,2.379706,0.779117,522.373718,5.000001,40.066021,11.987106,0.870591,0.783532
2.024473,1.891201,126.732582,0.310175,0.076587,44.308201,3,2.378980,0.665010,518.242065,5.000001,40.024796,12.659216,0.895156,0.805640
2.133623,2.000000,169.701538,0.153873,0.000000,35.919228,1,2.366089,0.783375,511.962982,5.000005,40.022274,14.222569,0.923244,0.830919
2.880682,1.272224,156.834290,0.350487,0.000000,50.115520,2,2.369950,0.165132,529.276001,5.000004,45.503147,12.890916,0.445502,0.500000
2.446929,1.854706,149.373383,0.014146,0.191534,60.000000,4,2.372188,0.718099,510.943542,5.000004,40.496994,13.858887,0.950224,0.855202
2.064238,1.558199,177.913345,0.236956,0.000000,57.096069,2,2.363626,0.338158,515.551147,5.000009,40.513641,13.643843,0.811748,0.730573
3.000000,2.000000,162.505157,0.000000,0.197230,39.438549,0,2.368248,0.837350,514.819031,5.000004,41.175014,13.917562,0.855323,0.855323
2.220956,1.758238,190.314194,0.313959,0.000000,56.095757,3,2.359905,0.491904,512.459900,5.000013,40.340317,13.128519,0.697902,0.628112
2.177201,1.645019,173.827194,0.000000,0.210004,47.055843,2,2.364852,0.351538,512.067871,5.000007,40.509815,13.828957,0.847151,0.762435
2.139848,1.830203,125.863724,0.353062,0.538348,47.063728,2,2.379241,0.294678,513.721558,5.000001,40.142094,9.836126,0.877372,0.789635
1.970195,1.522619,170.339783,0.342018,0.240107,47.989197,2,2.365898,0.281688,520.559692,5.000006,40.422813,11.481121,0.881663,0.793497
2.123556,2.000000,164.805756,0.441383,0.064450,58.303028,3,2.367558,0.508076,514.499023,5.000006,40.019039,11.927540,0.955280,0.859752
2.516047,1.651062,117.324074,0.482614,0.200569,60.000000,1,2.381803,0.624920,510.612305,5.000001,41.282333,10.915410,0.704141,0.633727
1.581553,1.644573,133.096085,0.242162,0.116657,60.000000,1,2.377071,0.821808,524.396545,5.000002,40.007332,12.837330,0.943761,0.849385
2.472376,1.475562,101.793228,0.115698,0.000000,60.000000,0,2.386462,1.000000,518.451843,5.000000,42.040215,14.496654,0.500093,0.500093
1.798726,2.000000,80.000000,0.182572,0.058292,60.000000,2,2.393000,0.577175,514.897949,5.000000,40.050510,13.617217,0.373415,0.500000
3.000000,1.761874,165.598007,0.217699,0.196293,41.555885,1,2.367321,0.526385,517.288086,5.000005,42.187923,12.488032,0.744103,0.669693
2.487289,2.000000,155.271606,0.288622,0.070154,60.000000,0,2.370418,0.857509,518.986267,5.000005,40.292431,12.837603,0.965374,0.965374
1.856920,1.762702,116.196075,0.197113,0.038999,47.238365,1,2.382141,0.969826,518.106140,5.000001,40.014271,13.649608,0.794558,0.715102
1.887040,1.793654,130.002716,0.321256,0.253365,59.235435,3,2.377999,0.577865,516.325867,5.000002,40.013538,11.524279,0.921886,0.829697
2.252580,2.000000,177.972656,0.254315,0.039148,38.054577,3,2.363608,0.544740,507.697723,5.000006,40.079403,13.263751,0.848344,0.763510
1.820598,1.886543,181.753418,0.242040,0.000000,57.846813,0,2.362474,0.835906,517.925720,5.000010,40.006065,13.609207,0.816877,0.816877
3.000000,1.934433,145.495071,0.392293,0.165285,37.000465,1,2.373351,0.581742,505.564484,5.000002,41.407646,11.622908,0.855754,0.770179
2.343261,1.896004,138.810471,0.007540,0.000000,60.000000,3,2.375357,0.785946,514.747864,5.000003,40.274387,15.302202,0.663956,0.853658
2.139350,2.000000,150.534439,0.324424,0.000000,48.404125,1,2.371840,0.769354,517.151428,5.000003,40.024231,13.060008,0.997519,0.897767
2.480322,1.492215,143.279892,0.730492,0.137757,55.168427,1,2.374016,0.446958,513.786194,5.000003,41.968678,9.950691,0.795910,0.716319
1.992868,1.929052,164.321533,0.000000,0.084940,60.000000,4,2.367703,0.759599,520.796692,5.000006,40.005444,14.721316,0.671499,0.863355
2.342801,1.898433,121.306129,0.215397,0.000000,58.680260,3,2.380608,0.747151,511.233856,5.000001,40.270222,13.791718,0.825256,0.742730
2.269381,1.727327,170.590042,0.285902,0.191892,50.782551,0,2.365823,0.719486,508.611176,5.000007,40.480434,12.095935,0.874565,0.874565
1.759952,1.791096,167.945175,0.145455,0.000000,50.330750,3,2.366616,0.637110,524.780518,5.000006,40.001488,14.282560,0.937483,0.843734
2.502287,1.883950,189.769211,0.203191,0.122594,60.000000,1,2.360069,0.600064,525.564087,5.000014,40.524315,13.051126,0.690610,0.621549
2.210632,2.000000,151.088043,0.572153,0.100796,60.000000,0,2.371674,0.727516,517.532837,5.000004,40.055286,10.971402,0.994234,0.994234
2.101101,2.000000,167.485046,0.243153,0.534523,60.000000,0,2.366754,0.627724,516.205994,5.000007,40.012741,10.411683,0.939485,0.939485
0.943198,0.709840,89.020233,0.618725,1.227851,38.037083,0,2.390294,0.432276,513.210205,5.000000,40.526035,6.101157,0.450344,0.500000
1.006059,0.271923,182.973297,0.468246,0.327148,59.559441,0,2.362108,0.015025,515.261780,5.000011,49.738594,10.319855,0.021028,0.500000
1.000594,1.931579,232.675735,0.628479,1.392556,10.570706,1,2.347197,0.146943,500.772156,5.000007,41.096581,5.591511,0.226908,0.500000
1.313178,1.999952,236.112000,0.736566,0.178687,36.684334,0,2.346166,0.383587,518.272400,5.000027,40.572449,9.719554,0.213949,0.500000
2.482513,0.574322,191.530624,0.065865,0.024172,47.305489,2,2.359540,0.001472,517.047668,5.000011,49.959877,14.683842,0.001987,0.500000
1.359281,1.547656,213.134109,1.249732,0.619768,1.129605,0,2.353060,0.239809,514.656311,5.000000,40.073799,6.031625,0.447271,0.500000
0.857875,1.761847,247.788620,0.080723,0.077827,3.046979,1,2.342663,0.464362,515.879333,5.000003,41.233303,14.189348,0.129490,0.500000
1.891608,1.406664,196.898605,0.651688,1.219970,20.275665,0,2.357930,0.246550,519.719543,5.000006,40.576920,6.025122,0.606942,0.606942
1.070966,0.323788,168.680191,0.116637,1.446112,37.768444,1,2.366396,0.021524,518.612122,5.000005,49.302284,7.031444,0.065067,0.500000
1.777865,0.720327,208.464890,0.294425,0.800090,12.429922,0,2.354460,0.141111,512.928894,5.000005,46.596237,8.886287,0.171815,0.500000
1.912284,1.674418,174.956909,0.602616,0.009617,43.705151,1,2.364513,0.557746,522.742859,5.000007,40.100372,11.309581,0.874013,0.786612
2.450594,0.367451,103.013947,1.347790,1.189151,23.853327,1,2.386096,0.000000,515.534363,5.000000,49.999996,4.320176,0.000000,0.500000
0.853236,0.732606,134.514740,1.173649,0.046572,10.670521,0,2.376646,0.544378,520.330322,5.000000,40.134644,8.344947,0.940339,0.940339
0.634346,0.628561,242.171890,0.058711,0.427053,30.220434,0,2.344348,0.525584,518.176880,5.000026,40.000320,12.047832,0.182835,0.500000
