cs_br_concentration,pb_br2_concentration,temperature,oa_concentration,oam_concentration,reaction_time,supersaturation,nucleation_rate,growth_rate,solvent_effect,prob_3d,prob_0d,prob_2d
1.4347801,1.0154406,172.83156,0.4028945,0.6294743,12.665307,0.37827218,254103630.0,32.688686,1.0,0.27227964997291565,0.0,0.0
0.6376074,2.0,117.07004,1.1183445,0.50454974,37.012985,0.2730624,231257120.0,15.983713,1.0,0.11649651825428009,0.0,0.13977976143360138
1.4569943,1.7414112,148.2418,0.41216952,1.4679415,45.045483,0.6089052,841963700.0,45.132603,1.0,0.35176029801368713,0.0,0.023508252575993538
0.8963346,0.85915947,130.529,1.2478155,0.9246688,5.8606873,0.1735954,81695120.0,11.3296175,1.0,0.37232980132102966,0.0,0.0
0.48428136,1.3335389,198.95305,0.4051259,0.9658856,44.247402,0.18066381,44637536.0,17.971807,1.0,0.1851789802312851,0.0,0.3681201636791229
1.1609051,1.7914876,165.5161,1.5,0.63908577,51.3292,0.52796924,532586240.0,43.693703,1.0,0.29219546914100647,0.0,0.08197197318077087
0.8480687,2.0,116.60073,0.41604418,0.38219813,54.87825,0.3625214,409521600.0,21.13513,1.0,0.15459850430488586,0.0,0.08773192018270493
1.6830851,0.9945093,184.85342,0.5335321,1.5,46.56399,0.4502476,319223260.0,41.614902,1.0,0.14920784533023834,0.029488781467080116,0.0
1.5340168,0.3846415,134.50389,1.1981956,0.5107884,11.298362,0.1349551,47449932.0,9.075993,1.0,-0.7876810431480408,0.6761748790740967,0.0
1.9115614,1.5205529,141.68301,0.35793915,1.0840074,5.3729067,0.6819942,1127820200.0,48.313496,1.0,0.3037164509296417,0.0,0.0
1.1945848,0.89280015,169.51704,0.4254721,0.5491231,36.314247,0.27412635,137942610.0,23.234545,1.0,0.3031676113605499,0.0,0.0
1.2506846,0.6456146,166.83453,0.64234835,0.5396447,37.043846,0.2058275,79882860.0,17.169567,1.0,0.02846333011984825,0.08555279672145844,0.0
2.2073119,2.0,164.32152,0.44627023,1.5,1.6280288,1.1165185,2410419000.0,91.73401,1.0,0.40228161215782166,0.0,0.0
3.0,2.0,158.85852,0.9202043,1.2763034,58.9386,1.49133,4541859300.0,118.45524,1.0,0.21958105266094208,0.0,0.0
1.4332556,0.6060595,163.18546,0.37260896,0.43981862,33.420513,0.21890552,93714770.0,17.8611,1.0,-0.1630258411169052,0.17666780948638916,0.0
1.6865902,1.6651828,143.46072,0.21905434,1.026819,12.461369,0.66305417,1047263550.0,47.561115,1.0,0.4066930413246155,0.0,0.0
0.73215795,1.9606794,174.48003,0.47978503,0.44905794,38.761868,0.37456962,245080060.0,32.67746,1.0,0.1742863655090332,0.0,0.27976301312446594
1.8763107,0.37480468,137.92882,0.64312553,1.3778323,52.630913,0.16283612,66755070.0,11.229897,1.0,-1.2091366052627563,0.9245483875274658,0.0
0.91467327,2.0,128.68019,0.41683584,0.67020434,56.505463,0.4095561,463207700.0,26.350878,1.0,0.17648908495903015,0.0,0.10193400830030441
0.8868381,0.39097506,142.6688,1.5,0.33980018,21.855238,0.081635095,16001146.0,5.82339,1.0,-0.11015069484710693,0.19402271509170532,0.0
0.98516506,2.0,181.04332,1.4044597,1.2028071,7.9113336,0.5241935,449492260.0,47.450867,1.0,0.2356080263853073,0.0,0.18368187546730042
1.823188,1.3528401,180.12508,0.9723194,0.6389431,3.6422706,0.65443385,707063200.0,58.939972,1.0,0.31095796823501587,0.0,0.0
1.3250899,1.3894004,149.37215,0.4117417,0.9872355,1.1133213,0.4435284,441700500.0,33.125397,1.0,0.4028690755367279,0.0,0.005941460840404034
2.0135207,2.0,142.99586,0.58559215,1.157984,31.726967,0.9492124,2156272600.0,67.86672,1.0,0.4083895683288574,0.0,0.0
1.2886672,1.8005883,108.63128,0.44873887,0.9739052,7.00138,0.48021898,778213950.0,26.0834,1.0,0.25086861848831177,0.0,0.02007128670811653
2.0260792,0.7556542,170.30083,1.3798863,0.5460035,40.104065,0.39445895,283397820.0,33.588345,1.0,-0.3129238486289978,0.22151219844818115,0.0
1.3471435,0.61330813,145.72064,0.48199058,0.5198976,2.1804736,0.19658598,90001224.0,14.323318,1.0,-0.0817478597164154,0.17090032994747162,0.0
2.3179958,1.0406296,210.64723,0.5692007,1.5,58.97385,0.6959037,589208600.0,73.2951,1.0,-0.12069760262966156,0.06736207753419876,0.0
1.2519205,2.0,123.214134,0.89337856,0.5033539,42.151318,0.54911155,879445500.0,33.82915,1.0,0.23552396893501282,0.0,0.04556897282600403
1.4740851,1.3248553,149.45879,0.9297737,0.497185,9.659398,0.47061563,496868400.0,35.16882,1.0,0.37497618794441223,0.0,0.0
0.7564871,0.6595707,158.63295,1.3480419,0.26801795,39.403725,0.123928025,31434382.0,9.829535,1.0,0.3742927014827728,0.0,0.0
1.50424,0.29530188,124.27001,0.66834205,1.3260393,5.764984,0.09781104,27610738.0,6.07749,1.0,-1.1698787212371826,1.063204050064087,0.0
0.93992954,1.5310911,113.67567,1.5,0.77800584,27.226486,0.30401966,296562460.0,17.27982,1.0,0.22065094113349915,0.0,0.03737657517194748
0.7737693,1.054957,191.24718,0.46833664,1.5,53.36484,0.22358057,73840070.0,21.379576,1.0,0.36403006315231323,0.0,0.07134216278791428
1.9543517,0.6982848,189.66586,0.46976537,0.9809636,34.281948,0.37213588,207823540.0,35.290737,1.0,-0.3942246437072754,0.18437951803207397,0.0
1.861811,0.7013898,104.30841,0.8487466,0.9707522,54.821743,0.2654265,248246340.0,13.843107,1.0,-0.2244124859571457,0.3957531750202179,0.0
0.45388567,0.83023065,146.4878,0.42095575,0.4244777,24.538523,0.08989698,18676772.0,6.584405,1.0,0.22815436124801636,0.0,0.09728681296110153
1.9361092,0.9271025,114.63864,0.8940689,1.5,3.9200492,0.38066205,460479070.0,21.81929,1.0,-0.031903527677059174,0.18738609552383423,0.0
2.2841341,1.5319757,143.16046,0.418076,1.026493,43.615143,0.8252753,1627270500.0,59.073395,1.0,0.20944416522979736,0.0,0.0
0.612724,2.0,195.53558,0.5198784,0.55568886,59.41351,0.3396477,163251470.0,33.206608,1.0,0.15437164902687073,0.0,0.46162161231040955
2.9231102,1.0756289,177.40067,1.2019337,1.2764864,11.215569,0.82758224,1161932900.0,73.40682,1.0,-0.338615357875824,0.20798981189727783,0.0
3.0,2.0,173.89703,0.60381305,0.34007055,37.47027,1.5628291,4291388400.0,135.88568,1.0,0.2328503280878067,0.0,0.0
0.8455521,1.229804,140.85054,0.951254,1.1234702,9.357383,0.24327707,144709230.0,17.132854,1.0,0.28009650111198425,0.0,0.04879917949438095
2.2285686,1.3502673,128.21274,0.53431284,0.8469666,9.560639,0.67252135,1254848600.0,43.112904,1.0,0.1345994919538498,0.04311692342162132,0.0
3.0,1.3029184,151.08745,0.8541134,0.38664195,53.734962,0.9470796,1979741700.0,71.54592,1.0,-0.1287080943584442,0.18677562475204468,0.0
1.180561,0.57534605,179.47821,1.0533544,0.51252383,30.554754,0.17987958,53765010.0,16.142233,1.0,-0.024687908589839935,0.09158117324113846,0.0
2.019303,1.4847177,83.609055,0.4933179,0.4174205,7.238527,0.55558085,1337780900.0,23.225796,1.0,0.19605818390846252,0.0,0.0
1.8125194,0.9078711,163.8399,1.1933935,0.71414375,37.26538,0.41554794,335501570.0,34.041668,1.0,0.0015901492442935705,0.10064516216516495,0.0
0.9228272,1.0127542,125.19051,0.77467865,1.4409404,9.431044,0.20651312,121955070.0,12.926742,1.0,0.3460284471511841,0.0,0.00777122238650918
2.1893322,1.0176394,151.80571,0.45870394,1.5,59.27076,0.5411207,641659300.0,41.072605,1.0,-0.06459761410951614,0.15049907565116882,0.0
0.8985607,0.811321,164.89302,0.4766895,0.51737016,36.95252,0.1847104,65593584.0,15.228727,1.0,0.4014439284801483,0.0,0.0
3.0,0.649071,138.50958,1.009363,0.3269425,12.632556,0.45180473,510930750.0,31.289642,1.0,-1.0573235750198364,0.818993091583252,0.0
2.065396,0.31874567,164.75673,1.1507268,0.96430147,6.0175343,0.16672981,53517660.0,13.734929,1.0,-2.013969898223877,0.9988028407096863,0.0
1.2738439,1.7803047,80.67507,1.1712321,0.48044872,16.906782,0.41442093,766506700.0,16.716719,1.0,0.21550844609737396,0.0,0.00047364382771775126
0.4721426,1.0978597,154.56944,1.2904136,0.71834254,23.481443,0.12705155,34409100.0,9.819143,1.0,0.18560978770256042,0.0,0.17439661920070648
1.2904629,0.3812254,145.91896,0.31800592,0.52736187,7.031191,0.11713383,31889422.0,8.546023,1.0,-0.5766298770904541,0.46163952350616455,0.0
2.648734,1.2594211,139.93958,1.1750804,1.5,56.112225,0.77793443,1493262500.0,54.431908,1.0,-0.04185011237859726,0.15619155764579773,0.0
1.7126611,1.3891013,176.9099,0.42209676,1.2649742,10.2807,0.62528324,666566850.0,55.3094,1.0,0.3613045811653137,0.0,0.0
1.4879227,1.3854958,103.43985,0.28492117,1.1715877,17.73326,0.41748315,619504260.0,21.592197,1.0,0.31612807512283325,0.0,0.0
0.85927385,0.6697549,118.88157,0.4414739,0.6565416,24.082489,0.124113455,46918236.0,7.3774014,1.0,0.2643085718154907,0.0,0.0
2.2677531,0.4869538,155.11832,0.73593855,1.5,26.677921,0.27116027,155876930.0,21.030962,1.0,-1.149324893951416,0.7048077583312988,0.0
1.3079181,1.9253451,136.29346,1.5,0.57659394,34.94537,0.5796854,859943230.0,39.503662,1.0,0.27127906680107117,0.0,0.046895962208509445
1.4909489,1.3518178,103.71329,0.8363218,0.8566176,6.213297,0.40863678,591907460.0,21.190533,1.0,0.3066635727882385,0.0,0.0
0.5701532,1.4559226,135.23833,0.42143163,0.98294306,1.4149675,0.19036408,93721110.0,12.87226,1.0,0.15565674006938934,0.0,0.15144047141075134
2.3225374,0.48240906,196.73463,1.5,1.255587,20.204487,0.3115545,135725170.0,30.64678,1.0,-1.4241214990615845,0.41540178656578064,0.0
1.7932678,2.0,181.38791,1.5,1.5,1.7866448,0.9551329,1487201800.0,86.62478,1.0,0.42941582202911377,0.0,0.020626313984394073
0.63386464,0.6027947,111.14841,0.36827877,0.38286874,12.6945095,0.07989709,21006348.0,4.440217,1.0,0.3366716206073761,0.0,0.0
1.2365043,0.8321562,131.68124,0.85620785,0.41675702,26.349674,0.2329358,145407940.0,15.336638,1.0,0.2011154443025589,0.0,0.0
1.8747107,1.1919882,195.86957,0.59582293,1.2568394,54.405025,0.61992174,542029700.0,60.711903,1.0,0.21553251147270203,0.009267052635550499,0.0
3.0,0.9085709,207.978,1.0634604,0.32093808,22.264984,0.7809537,762103000.0,81.210594,1.0,-0.6845897436141968,0.17816230654716492,0.0
3.0,1.17577,187.4605,0.79483825,1.1226075,48.36759,0.95588976,1401796900.0,89.59579,1.0,-0.27004384994506836,0.15473295748233795,0.0
0.87888557,1.9456655,136.88853,1.0335141,0.44080898,37.832844,0.39448416,395876580.0,27.00018,1.0,0.18086272478103638,0.0,0.12185394763946533
2.2022648,1.4964662,164.15736,0.4551881,0.72719145,46.72161,0.83307594,1344134700.0,68.37778,1.0,0.23697471618652344,0.0,0.0
0.7880827,0.8143041,80.0,0.86246496,0.4264192,33.68014,0.116890326,61393380.0,4.675613,1.0,0.29033970832824707,0.0,0.0
1.1153277,1.357795,131.31049,0.85979664,0.97655004,42.98792,0.3423585,315273920.0,22.47763,1.0,0.320806086063385,0.0,0.01968471333384514
1.655291,0.66012824,129.47423,0.5173413,0.26914594,18.57811,0.24535896,164931820.0,15.883831,1.0,-0.19656997919082642,0.28572535514831543,0.0
0.9966769,1.5086308,195.99254,1.211413,0.66086113,21.116219,0.41726694,245269260.0,40.890602,1.0,0.33342525362968445,0.0,0.10514262318611145
2.308402,0.92296106,174.79143,0.5896687,0.7739489,29.076975,0.5564442,539179970.0,48.63084,1.0,-0.23414553701877594,0.17715297639369965,0.0
2.7897775,1.272118,149.77281,1.0128655,0.32736933,50.735596,0.8561133,1639107600.0,64.11125,1.0,-0.08167140185832977,0.1634335219860077,0.0
3.0,0.99893755,151.66362,0.33875203,0.5825238,3.9557014,0.727516,1161497700.0,55.168854,1.0,-0.4278259873390198,0.3478078842163086,0.0
1.078038,2.0,161.33203,0.65275097,0.8604723,58.703224,0.5401675,581300600.0,43.573162,1.0,0.23906955122947693,0.0,0.12274757772684097
1.0947232,0.51337713,127.50263,1.5,0.64746916,45.198303,0.12527025,43848932.0,7.986143,1.0,-0.05081722140312195,0.18227484822273254,0.0
2.2577744,1.4485948,142.91655,0.23542231,1.2314566,26.941359,0.77069944,1422628200.0,55.072853,1.0,0.1814298927783966,0.014763944782316685,0.0
1.4911795,1.1478488,151.70694,0.5724573,1.1364198,4.3112335,0.41558543,378848670.0,31.523598,1.0,0.2989596724510193,0.0,0.0
1.3648676,0.32748848,168.49767,0.8149038,0.37202236,35.936836,0.11452604,24323856.0,9.648685,1.0,-0.9888362884521484,0.5115817785263062,0.0
0.8780387,1.0152761,167.12914,1.1455245,1.0361108,40.773777,0.22744545,97257224.0,19.00638,1.0,0.39242181181907654,0.0,0.02403225749731064
1.5660024,0.9353819,185.58752,0.32220006,0.637772,59.341995,0.3948485,243705090.0,36.639477,1.0,0.15845389664173126,0.026399267837405205,0.0
0.81764776,2.0,150.09532,1.5,1.5,33.60274,0.3949127,347653400.0,29.637274,1.0,0.17321769893169403,0.0,0.17887185513973236
1.2185544,0.71363926,197.32214,1.5,1.5,25.982086,0.24219967,81543240.0,23.89568,1.0,0.1482979953289032,0.02572186291217804,0.0
1.2847687,0.9091122,93.434845,1.4314355,0.37628627,19.444744,0.22644731,201442900.0,10.579035,1.0,0.189948171377182,0.0,0.0
0.7891123,2.0,95.93252,0.6859958,1.2478663,30.22869,0.30939624,366775550.0,14.84058,1.0,0.12946027517318726,0.0,0.043144140392541885
2.5065064,0.8276934,95.18345,0.45664153,0.41950893,40.337063,0.40536416,634328500.0,19.291979,1.0,-0.33604365587234497,0.5567214488983154,0.0
0.9896534,1.6387289,139.14569,1.0089341,0.6498426,5.50749,0.37714332,353761660.0,26.238934,1.0,0.24420811235904694,0.0,0.06845536828041077
1.2009891,2.0,127.20938,1.0358053,1.5,40.32505,0.5348089,801556000.0,34.016354,1.0,0.23017598688602448,0.0,0.05542609840631485
3.0,1.855714,151.26486,0.4081575,0.52010757,26.311089,1.3497013,4013658400.0,102.08119,1.0,0.16322487592697144,0.027094874531030655,0.0
1.3724759,0.7640183,153.8175,0.18366362,0.71081007,3.2159195,0.25638524,141177360.0,19.71827,1.0,0.08760590851306915,0.06707685440778732,0.0
2.8524237,0.9398793,177.24605,0.71120816,0.401409,48.833683,0.7053272,845301250.0,62.508232,1.0,-0.4880618751049042,0.26275014877319336,0.0
1.4678805,1.7798522,138.28703,0.8478648,0.8296506,54.306854,0.60571563,920374660.0,41.88131,1.0,0.33224645256996155,0.0,0.021860934793949127
2.0119987,1.1184675,132.92122,1.5,0.5470231,10.8532915,0.51174885,693177200.0,34.01114,1.0,0.07911516726016998,0.08233776688575745,0.0
1.2703623,0.46543476,164.01161,0.8969334,0.78269833,31.160206,0.14939478,43288996.0,12.25124,1.0,-0.3269622325897217,0.24874114990234375,0.0
1.2307171,1.3676426,161.45863,1.0131308,0.37020734,52.919083,0.421862,354107300.0,34.056633,1.0,0.39932316541671753,0.0,0.015993213281035423
3.0,1.0856041,173.08333,1.0816567,0.9748362,5.0339837,0.84622854,1268480900.0,73.234024,1.0,-0.35443755984306335,0.2286575883626938,0.0
0.93188393,1.8010983,134.26926,0.79056185,0.5849741,45.852814,0.38355997,384186880.0,25.750156,1.0,0.20477008819580078,0.0,0.08932876586914062
2.0776381,0.5889717,164.77475,0.73994607,0.6327874,43.261967,0.3099235,184884850.0,25.533783,1.0,-0.6867988109588623,0.4065883755683899,0.0
1.5250877,1.5737652,164.78247,1.0646635,0.8332662,40.472267,0.6079045,711261800.0,50.086002,1.0,0.43570926785469055,0.0,0.004775419365614653
1.709138,1.8452665,85.47287,1.3860105,0.4720117,13.22571,0.5895802,1478705800.0,25.196554,1.0,0.28681400418281555,0.0,0.0007692353101447225
1.4841868,1.1183307,152.98494,0.9995652,0.68874437,45.613728,0.404714,354724580.0,30.957573,1.0,0.2885183095932007,0.0,0.0
2.737016,1.1541942,179.64868,0.6729312,0.73389316,36.318897,0.8370238,1162174500.0,75.18511,1.0,-0.17671430110931396,0.14423924684524536,0.0
1.2532954,0.5610669,148.64583,1.5,0.6731437,42.63955,0.16898663,64586852.0,12.559579,1.0,-0.09845059365034103,0.1749902069568634,0.0
1.5743545,1.0788188,185.62497,0.40803412,0.38411742,30.53674,0.45787466,327592670.0,42.496483,1.0,0.2629794180393219,0.0,0.0
0.8723782,2.0,108.185524,0.83443606,1.4022783,58.16011,0.36042857,440346620.0,19.496576,1.0,0.15255241096019745,0.0,0.06429202854633331
1.1056844,0.962747,96.36789,1.0455754,0.81664157,8.748795,0.20908521,166773180.0,10.074551,1.0,0.28005561232566833,0.0,0.0
2.2626982,0.38117802,146.62436,0.30276108,0.69594663,42.285103,0.2058528,97798470.0,15.091517,1.0,-1.6435927152633667,1.0790146589279175,0.0
2.776756,0.51129717,126.06011,0.5148036,0.71238744,54.84562,0.31474772,280836200.0,19.838566,1.0,-1.308106780052185,1.1463147401809692,0.0
0.80383265,0.43961847,134.05287,1.3877559,0.7801204,29.459728,0.08069283,17040628.0,5.4085526,1.0,0.06781770288944244,0.08961427956819534,0.0
3.0,1.242976,158.57213,0.81298333,0.82376164,16.329315,0.925988,1756065700.0,73.417946,1.0,-0.18141187727451324,0.1965295672416687,0.0
0.7895147,0.94780856,192.09918,1.1722659,0.416759,43.00858,0.20544647,61818892.0,19.73305,1.0,0.4146806299686432,0.0,0.03966236487030983
2.3525846,1.5000178,180.40506,0.887875,0.48086202,27.451996,0.9370982,1445709400.0,84.528625,1.0,0.205966979265213,0.011195971630513668,0.0
2.2296927,0.6846488,108.675674,0.61327076,0.94874644,11.595813,0.3159924,336806750.0,17.170343,1.0,-0.4406026601791382,0.5841501355171204,0.0
2.0334294,1.0771964,183.61209,0.18302232,1.2799076,56.34359,0.5870982,549546240.0,53.899162,1.0,0.05422084778547287,0.060562245547771454,0.0
1.6303569,0.9351846,128.7649,1.1009651,0.79439986,32.92984,0.34145576,321699260.0,21.983757,1.0,0.09908004105091095,0.06941865384578705,0.0
0.8140799,0.6184915,191.77011,1.4181689,1.304407,57.361763,0.13810873,28028204.0,13.242563,1.0,0.33999645709991455,0.0,0.0
1.4174346,1.2954048,152.55275,0.78022885,0.5460793,51.148434,0.4470701,434733470.0,34.100887,1.0,0.38771259784698486,0.0,0.0
2.0576339,0.41273332,167.12166,0.7801783,0.64301026,40.030704,0.2166741,88270150.0,18.105469,1.0,-1.354600191116333,0.6796772480010986,0.0
0.8628023,0.81043,135.06569,0.9081238,0.8888321,17.78759,0.16025499,66533484.0,10.822475,1.0,0.3715082108974457,0.0,0.0
1.0565795,2.0,112.969666,0.75745547,1.5,17.79801,0.44514644,640301900.0,25.144022,1.0,0.1892237663269043,0.0,0.05195053666830063
1.6376218,1.2232976,202.91902,0.54180056,0.7181231,47.2704,0.5663988,421675620.0,57.466545,1.0,0.34183940291404724,0.0,0.0
1.5987042,0.81932944,169.94574,1.2966363,1.0702806,21.129139,0.3371142,207725170.0,28.645563,1.0,0.02236988954246044,0.08499594777822495,0.0
3.0,0.83206254,110.6476,0.4979102,0.8302863,46.036606,0.5209013,897376260.0,28.81824,1.0,-0.5684812664985657,0.6903676390647888,0.0
3.0,0.5926387,152.59311,0.6180555,0.28805783,2.0158334,0.43294877,407539400.0,33.032497,1.0,-1.3109047412872314,0.8164088129997253,0.0
1.4765162,1.3255373,131.8228,0.14562242,0.82062316,2.0357835,0.44329363,525876600.0,29.218103,1.0,0.34686553478240967,0.0,0.0
0.85856295,1.1417549,161.41075,0.3739283,0.646972,10.813486,0.24565083,120126410.0,19.825342,1.0,0.33362263441085815,0.0,0.04738739877939224
1.0829269,1.0667013,135.11826,0.9274033,0.7926605,36.86906,0.26479456,181554450.0,17.88929,1.0,0.3912247121334076,0.0,0.0
0.9276267,2.0,119.25199,0.67387563,0.6176234,28.486462,0.4006855,487194560.0,23.891272,1.0,0.17127154767513275,0.0,0.08007681369781494
2.253976,1.7203902,80.60413,0.5258299,1.4425123,59.166016,0.70836884,2241091300.0,28.548729,1.0,0.2076892852783203,0.0,0.0
2.995027,0.7430189,213.15974,0.99150616,0.72948676,51.310326,0.64614516,495357980.0,68.866066,1.0,-1.086501121520996,0.21938499808311462,0.0
1.3247246,2.0,186.54022,0.2594175,1.1590443,4.276095,0.716118,794026900.0,66.792404,1.0,0.32324087619781494,0.0,0.09583879262208939
1.739201,2.0,134.02652,0.8263493,1.5,47.948357,0.79420304,1651175800.0,53.222134,1.0,0.34378865361213684,0.0,0.014296690933406353
1.4912946,1.1533475,150.83293,0.60928506,0.85136396,21.397213,0.41639167,383658620.0,31.402788,1.0,0.3004685044288635,0.0,0.0
0.70614845,0.73291224,151.77296,1.2203628,0.5954278,43.320675,0.12568666,34628744.0,9.537918,1.0,0.4110778570175171,0.0,0.0048004924319684505
3.0,1.3334863,136.9074,0.34898955,1.0470904,38.050293,0.92292863,2166481400.0,63.177876,1.0,-0.10000281035900116,0.1995064914226532,0.0
1.7091877,1.2259245,124.023834,0.49886456,0.43010905,18.669779,0.46094665,614713340.0,28.584185,1.0,0.22880291938781738,0.0,0.0
2.6006894,1.0273021,191.2997,0.7297981,1.5,41.96525,0.731877,790810050.0,70.00393,1.0,-0.26387837529182434,0.1424790620803833,0.0
1.6518439,2.0,119.80439,0.7173181,0.33149588,48.017647,0.71504766,1543000700.0,42.832924,1.0,0.3057918846607208,0.0,0.014804992824792862
1.5298524,0.6388942,155.02254,0.55675614,0.70393956,12.726441,0.23993003,122156024.0,18.59728,1.0,-0.17059263586997986,0.19990672171115875,0.0
0.7812002,2.0,180.43091,0.283332,0.8020912,41.71743,0.41492411,283358270.0,37.432568,1.0,0.1864064782857895,0.0,0.2765093445777893
3.0,1.2310733,90.061676,1.0476166,1.3892618,46.76047,0.70520127,2020660200.0,31.755804,1.0,-0.13882692158222198,0.3525785803794861,0.0
0.64101833,1.5137036,124.612465,1.1474916,0.83775663,44.78718,0.2139349,131637070.0,13.329477,1.0,0.160382479429245,0.0,0.10718048363924026
0.6719972,1.7464807,143.1832,0.8087968,0.7539286,13.404899,0.27681577,183039550.0,19.817684,1.0,0.1583336591720581,0.0,0.17828147113323212
1.2021523,1.2536803,130.24962,0.5088403,0.51018834,2.9740884,0.33938482,313125120.0,22.102371,1.0,0.37270066142082214,0.0,0.003800933016464114
0.97881645,1.2278023,156.0917,0.3246493,0.6968403,49.908546,0.29604328,183997840.0,23.10495,1.0,0.3462119996547699,0.0,0.03415726125240326
3.0,1.1540059,159.11884,1.2143264,1.1154182,24.017996,0.8612234,1510731600.0,68.51843,1.0,-0.2636147141456604,0.23514488339424133,0.0
1.6495146,1.1058801,112.11315,1.5,1.5,21.527424,0.38294038,477926530.0,21.466326,1.0,0.1813364326953888,0.0,0.0
3.0,0.9259553,170.33765,1.3286418,0.60354906,57.629616,0.71578485,932820350.0,60.962555,1.0,-0.5696328282356262,0.3261277675628662,0.0
0.88714623,0.52108383,213.75465,1.5,0.9178137,1.2570584,0.13442762,21313380.0,14.367265,1.0,0.15947017073631287,0.017270002514123917,0.0
1.0421757,0.73992705,167.57246,0.91778576,0.452309,45.79094,0.19701807,72653100.0,16.507402,1.0,0.2688673436641693,0.0,0.0
1.8766575,1.2560651,212.26996,0.74671495,0.935409,48.122246,0.68287647,558222900.0,72.47708,1.0,0.2698684334754944,0.0,0.0
1.2450682,2.0,116.8416,0.44635427,0.58688486,41.294254,0.5327331,882231800.0,31.122692,1.0,0.22723403573036194,0.0,0.03942079469561577
1.3298035,1.1370711,113.45367,0.52393126,0.40789574,58.64351,0.3191484,327538460.0,18.104279,1.0,0.2981797158718109,0.0,0.0
1.1884152,0.88476056,80.0,0.2923291,0.6482365,10.196606,0.19151998,164813400.0,7.660799,1.0,0.19703836739063263,0.0,0.0
3.0,1.516863,142.02885,1.5,0.5440179,40.146046,1.069013,2761483500.0,75.915344,1.0,0.009104027412831783,0.12137631326913834,0.0
1.6967187,0.99741805,155.89827,0.4163028,0.9265117,10.040134,0.41661823,365106000.0,32.47503,1.0,0.12969940900802612,0.044529128819704056,0.0
2.1356533,0.60117465,142.68457,1.001301,0.16241764,37.835964,0.3023004,219384640.0,21.566801,1.0,-0.6374739408493042,0.5182620882987976,0.0
0.70073795,0.5970868,186.23106,0.81513566,0.85157204,20.52028,0.11298993,19828426.0,10.521117,1.0,0.40284493565559387,0.0,0.0
0.7802734,0.2957448,166.30582,0.5820963,0.53830147,4.5231485,0.058726203,6537426.5,4.8832545,1.0,-0.288720965385437,0.22416913509368896,0.0
2.189473,0.8546074,138.6029,1.5,0.5439618,6.357709,0.4342976,471661200.0,30.097454,1.0,-0.22670549154281616,0.2783520817756653,0.0
1.5607377,0.70860714,138.87048,0.46851486,0.67289597,33.892548,0.2569381,164645630.0,17.840559,1.0,-0.08180492371320724,0.1837017983198166,0.0
0.97824174,1.4320551,186.66357,0.9810959,0.7640049,2.767533,0.3787803,221873340.0,35.35224,1.0,0.33351150155067444,0.0,0.08732115477323532
1.6421934,0.956533,175.271,1.008949,0.8774117,31.844292,0.41084182,292521000.0,36.004326,1.0,0.1325644999742508,0.038123805075883865,0.0
1.3053659,2.0,109.58782,0.6457501,1.2201191,8.386982,0.5424456,983509440.0,29.722715,1.0,0.22988395392894745,0.0,0.027784917503595352
1.674403,1.2738203,138.34134,0.6288224,0.7452819,59.070404,0.49459088,613314750.0,34.21118,1.0,0.27623656392097473,0.0,0.0
3.0,1.8007402,111.38184,0.90030634,0.6327976,31.528902,1.1307067,4197345800.0,62.970097,1.0,0.11870339512825012,0.054136596620082855,0.0
1.4673347,1.2060876,118.61343,0.8406155,0.5242839,26.743166,0.38126194,443930880.0,22.611393,1.0,0.288399338722229,0.0,0.0
1.2443261,0.713488,80.0,0.82742923,0.9712784,51.573643,0.16171154,117502320.0,6.468462,1.0,0.07679872959852219,0.09760170429944992,0.0
1.2897025,0.8848296,114.06062,1.2801529,0.51819205,49.529434,0.24144924,186334260.0,13.769925,1.0,0.19533224403858185,0.0,0.0
1.3619379,1.244374,172.77765,0.6390777,0.61134166,21.478958,0.4399486,343906200.0,38.00664,1.0,0.41991421580314636,0.0,0.0
1.0646797,1.4013485,193.9355,0.629031,0.8747392,44.82736,0.41170856,243741010.0,39.922455,1.0,0.3806842267513275,0.0,0.06357920169830322
1.509246,0.20959581,197.49635,0.4024363,0.64914244,46.119373,0.088145085,10781530.0,8.704166,1.0,-2.6385793685913086,0.7042585015296936,0.0
1.9405205,0.4116428,148.18658,0.3776445,0.61766076,41.687786,0.1916673,83469896.0,14.2012615,1.0,-1.1408108472824097,0.769970178604126,0.0
3.0,2.0,83.28077,0.53658175,0.74952096,44.92679,1.1101427,5358877700.0,46.22677,1.0,0.15289480984210968,0.0,0.0
1.0808481,1.1395952,187.423,0.87597615,1.390774,27.803188,0.33375925,170961710.0,31.27708,1.0,0.46433234214782715,0.0,0.010303652845323086
2.910308,1.1551178,160.63196,1.0153122,1.109298,41.095127,0.84034836,1416782000.0,67.4934,1.0,-0.22976621985435486,0.21437612175941467,0.0
1.8598874,2.0,133.60107,0.99588215,0.5339578,18.381935,0.8480032,1890483600.0,56.647068,1.0,0.36694660782814026,0.0,0.007125848904252052
1.3374358,0.92396176,168.16432,1.5,0.46056452,13.821969,0.31629908,186151900.0,26.59511,1.0,0.25170961022377014,0.0,0.0
1.2631421,0.48437476,139.89229,1.241832,0.5303449,44.54677,0.14265765,50239536.0,9.978353,1.0,-0.24657106399536133,0.28699991106987,0.0
